iter	Passed	Remaining
418	2688	1161
419	2693	1154
420	2698	1147
421	2703	1140
422	2707	1133
423	2712	1125
424	2717	1118
425	2721	1111
426	2726	1104
427	2731	1097
428	2736	1090
429	2741	1083
430	2745	1076
431	2750	1069
432	2755	1062
433	2759	1055
434	2764	1048
435	2768	1041
436	2773	1034
437	2778	1027
438	2783	1020
439	2788	1013
440	2792	1006
441	2797	1000
442	2802	993
443	2807	986
444	2812	979
445	2817	972
446	2821	965
447	2826	959
448	2831	952
449	2836	945
450	2841	938
451	2846	932
452	2851	925
453	2856	918
454	2860	911
455	2865	904
456	2870	898
457	2875	891
458	2879	884
459	2884	877
460	2888	871
461	2893	864
462	2898	857
463	2902	850
464	2907	844
465	2912	837
466	2917	830
467	2922	824
468	2927	817
469	2932	810
470	2936	804
471	2940	797
472	2945	790
473	2950	784
474	2955	777
475	2960	771
476	2965	764
477	2969	757
478	2974	751
479	2979	744
480	2983	738
481	2988	731
482	2993	725
483	2998	718
484	3003	712
485	3008	705
486	3013	699
487	3017	692
488	3022	686
489	3027	679
490	3031	673
491	3036	666
492	3041	660
493	3046	653
494	3050	647
495	3055	640
496	3060	634
497	3065	627
498	3070	621
499	3075	615
500	3079	608
501	3084	602
502	3089	595
503	3093	589
504	3099	582
505	3103	576
506	3108	570
507	3113	563
508	3118	557
509	3123	551
510	3128	544
511	3133	538
512	3138	532
513	3143	525
514	3148	519
515	3153	513
516	3158	507
517	3163	500
518	3168	494
519	3174	488
520	3178	482
521	3183	475
522	3189	469
523	3193	463
524	3198	456
525	3203	450
526	3208	444
527	3213	438
528	3218	431
529	3222	425
530	3227	419
531	3232	413
532	3236	406
533	3242	400
534	3246	394
535	3251	388
536	3256	382
537	3261	375
538	3266	369
539	3271	363
540	3275	357
541	3280	351
542	3285	344
543	3290	338
544	3295	332
545	3299	326
546	3304	320
547	3309	314
548	3314	307
549	3319	301
550	3324	295
551	3330	289
552	3335	283
553	3340	277
554	3345	271
555	3349	265
556	3354	258
557	3359	252
558	3364	246
559	3370	240
560	3375	234
561	3380	228
562	3385	222
563	3390	216
564	3395	210
565	3400	204
566	3405	198
567	3410	192
568	3416	186
569	3421	180
570	3426	174
571	3433	168
572	3439	162
573	3445	156
574	3450	150
575	3455	143
576	3461	137
577	3467	131
578	3473	125
579	3478	119
580	3484	113
581	3489	107
582	3494	101
583	3499	95
584	3504	89
585	3510	83
586	3515	77
587	3521	71
588	3527	65
589	3532	59
590	3538	53
591	3543	47
592	3548	41
593	3554	35
594	3559	29
595	3564	23
596	3570	17
597	3576	11
598	3581	5
599	3587	0
